vendor,table_name,table_id,counter_name,counter_name_alias,counter_id,counter_description,counter_unit,aggregation,enabled,enable_for_parser_module,mapped_object_id,tables_in_database,mapped_object_name
Huawei,Measurement of Cell Performance,67108972,VS.FailRBSetup.NoReply,VS.FailRBSetup.NoReply,67180121,Number of Failed RB Setups for Cell (no reply),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.AttRBRecfg,VS.AttRBRecfg,67180122,Number of RB Reconfiguration Attempts for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.SuccRBRecfg,VS.SuccRBRecfg,67180123,Number of Successful RB Reconfigurations for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.FailRBRecfg.PhyChFail,VS.FailRBRecfg.PhyChFail,67180125,Number of Failed RB Reconfigurations for Cell (physical channel failure),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.FailRBRecfg.CellUpd,VS.FailRBRecfg.CellUpd,67180128,Number of Failed RB Reconfigurations for Cell (cell update occurred),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,1526726657,L.Reserve.66,L.Reserve.66,1526732863,,packet,SUM,0,0,117,,"?/Cell:eNodeB Function Name=?, Local Cell ID=?, Cell Name=?, eNodeB ID=?, Cell FDD TDD indication=?"
Huawei,Measurement of Cell Performance,67108972,VS.CellUpdt.Confirm,VS.CellUpdt.Confirm,67180370,Number of CELL UPDATE CONFIRM Messages from SRNC for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.SuccCellUpdt,VS.SuccCellUpdt,67180371,Number of Successful Cell Updates for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.AttCellUpdt.Prd,VS.AttCellUpdt.Prd,67180372,Number of Periodical Cell Updates for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.AttCellUpdt.Resel,VS.AttCellUpdt.Resel,67180373,Number of Cell Updates Due to Cell Reselection for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.AttCellUpdt.RSA,VS.AttCellUpdt.RSA,67180374,Number of Cell Updates Due to Re-Entering Service Area for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.AttCellUpdt.ULDataTrans,VS.AttCellUpdt.ULDataTrans,67180376,Number of Cell Updates Due to Uplink Data Transmission for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.SuccCellUpdt.Prd,VS.SuccCellUpdt.Prd,67180379,Number of Successful Periodical Cell Updates for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.SuccCellUpdt.Resel,VS.SuccCellUpdt.Resel,67180380,Number of Successful Cell Updates Due to Cell Reselection for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.SuccCellUpdt.PageRsp,VS.SuccCellUpdt.PageRsp,67180382,Number of Successful Cell Updates Due to Paging Response for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.SuccCellUpdt.ULDataTrans,VS.SuccCellUpdt.ULDataTrans,67180383,Number of Successful Cell Updates Due to Uplink Data Transmission for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.CellUpdt.RRCRel,VS.CellUpdt.RRCRel,67180386,Number of RRC Connection Releases Due to Cell Update Failure for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.AttURAUpd.Chg,VS.AttURAUpd.Chg,67180451,Number of URA Updates Due to Change of URA for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.SuccURAUpd.Prd,VS.SuccURAUpd.Prd,67180454,Number of Successful URA Updates Due to Periodic URA Update for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.AMR.UL.RateDown,VS.AMR.UL.RateDown,67180677,Number of UL Rate Decreases for AMR Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.SHO.AMR.Att,VS.SHO.AMR.Att,67180519,Number of Soft Handover Attempts for Cell (AMR),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.SHO.AMR.Succ,VS.SHO.AMR.Succ,67180520,Number of Successful Soft Handovers in CS Domain for Cell (AMR Service),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.DCCC.Succ.D2F,VS.DCCC.Succ.D2F,67180676,Number of Successful Channel Conversions from DCHs to FACHs for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.IUB.SuccRLRecfg,VS.IUB.SuccRLRecfg,67180819,Number of Iub Interface RLs Successfully Synchronization Reconfigured for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Bkg.DL.32.Times,VS.PS.Bkg.DL.32.Times,67184045,Duration of Measuring Throughput of PS Downlink 32 kbit/s Background Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Bkg.DL.64.Times,VS.PS.Bkg.DL.64.Times,67184046,Duration of Measuring Throughput of PS Downlink 64 kbit/s Background Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Bkg.DL.128.Times,VS.PS.Bkg.DL.128.Times,67184047,Duration of Measuring Throughput of PS Downlink 128 kbit/s Background Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Bkg.DL.256.Times,VS.PS.Bkg.DL.256.Times,67184049,Duration of Measuring Throughput of PS Downlink 256 kbit/s Background Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Bkg.DL.384.Times,VS.PS.Bkg.DL.384.Times,67184050,Duration of Measuring Throughput of PS Downlink 384 kbit/s Background Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Int.DL.32.Times,VS.PS.Int.DL.32.Times,67184053,Duration of Measuring Throughput of PS Downlink 32 kbit/s Interactive Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Int.DL.64.Times,VS.PS.Int.DL.64.Times,67184054,Duration of Measuring Throughput of PS Downlink 64 kbit/s Interactive Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Int.DL.128.Times,VS.PS.Int.DL.128.Times,67184055,Duration of Measuring Throughput of PS Downlink 128 kbit/s Interactive Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Int.DL.144.Times,VS.PS.Int.DL.144.Times,67184056,Duration of Measuring Throughput of PS Downlink 144 kbit/s Interactive Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Int.DL.384.Times,VS.PS.Int.DL.384.Times,67184058,Duration of Measuring Throughput of PS Downlink 384 kbit/s Interactive Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Str.DL.32.Times,VS.PS.Str.DL.32.Times,67184059,Duration of Measuring Throughput of PS Downlink 32 kbit/s Streaming Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Str.DL.64.Times,VS.PS.Str.DL.64.Times,67184060,Duration of Measuring Throughput of PS Downlink 64 kbit/s Streaming for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Str.DL.128.Times,VS.PS.Str.DL.128.Times,67184061,Duration of Measuring Throughput of PS Downlink 128 kbit/s Streaming Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Str.DL.144.Times,VS.PS.Str.DL.144.Times,67184062,Duration of Measuring Throughput of PS Downlink 144 kbit/s Streaming Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Bkg.UL.8.Times,VS.PS.Bkg.UL.8.Times,67184064,Duration of Measuring Throughput of PS Uplink 8 kbit/s Background Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Bkg.UL.32.Times,VS.PS.Bkg.UL.32.Times,67184066,Duration of Measuring Throughput of PS Uplink 32 kbit/s Background Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Bkg.UL.64.Times,VS.PS.Bkg.UL.64.Times,67184067,Duration of Measuring Throughput of PS Uplink 64 kbit/s Background Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Bkg.UL.128.Times,VS.PS.Bkg.UL.128.Times,67184068,Duration of Measuring Throughput of PS Uplink 128 kbit/s Background Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Bkg.UL.144.Times,VS.PS.Bkg.UL.144.Times,67184069,Duration of Measuring Throughput of PS Uplink 144 kbit/s Background Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Bkg.UL.384.Times,VS.PS.Bkg.UL.384.Times,67184071,Duration of Measuring Throughput of PS Uplink 384 kbit/s Background Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Int.UL.8.Times,VS.PS.Int.UL.8.Times,67184072,Duration of Measuring Throughput of PS Uplink 8 kbit/s Interactive Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Int.UL.16.Times,VS.PS.Int.UL.16.Times,67184073,Duration of Measuring Throughput of PS Uplink 16 kbit/s Interactive Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Int.UL.32.Times,VS.PS.Int.UL.32.Times,67184074,Duration of Measuring Throughput of PS Uplink 32 kbit/s Interactive Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Int.UL.64.Times,VS.PS.Int.UL.64.Times,67184075,Duration of Measuring Throughput of PS Uplink 64 kbit/s Interactive Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Int.UL.144.Times,VS.PS.Int.UL.144.Times,67184077,Duration of Measuring Throughput of PS Uplink 144 kbit/s Interactive Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Int.UL.256.Times,VS.PS.Int.UL.256.Times,67184078,Duration of Measuring Throughput of PS Uplink 256 kbit/s Interactive Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Int.UL.384.Times,VS.PS.Int.UL.384.Times,67184079,Duration of Measuring Throughput of PS Uplink 384 kbit/s Interactive Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Str.UL.16.Times,VS.PS.Str.UL.16.Times,67184080,Duration of Measuring Throughput of PS Uplink 16 kbit/s Streaming Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.PS.Str.UL.32.Times,VS.PS.Str.UL.32.Times,67184081,Duration of Measuring Throughput of PS Uplink 32 kbit/s Streaming Service for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.AMR.ErrTB,VS.ULBler.AMR.ErrTB,67184402,Number of TBs with UL CRCI Error for AMR Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.AMR.Sample,VS.ULBler.AMR.Sample,67184403,Number of BLER Samplings for AMR Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.PS.BE.DCH.8.ErrTB,VS.ULBler.PS.BE.DCH.8.ErrTB,67184420,Number of TBs with UL CRCI Error for PS 8 Kbit/s BE Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.PS.BE.DCH.8.Sample,VS.ULBler.PS.BE.DCH.8.Sample,67184421,Sampling Times of BLER for PS 8 Kbit/s BE Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.PS.BE.DCH.16.ErrTB,VS.ULBler.PS.BE.DCH.16.ErrTB,67184422,Number of TBs with UL CRCI Error for PS 16 Kbit/s BE Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.PS.BE.DCH.32.ErrTB,VS.ULBler.PS.BE.DCH.32.ErrTB,67184424,Number of TBs with UL CRCI Error for PS 32 Kbit/s BE Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.PS.BE.DCH.32.Sample,VS.ULBler.PS.BE.DCH.32.Sample,67184425,Sampling Times of BLER for PS 32 Kbit/s BE Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.PS.BE.DCH.64.ErrTB,VS.ULBler.PS.BE.DCH.64.ErrTB,67184426,Number of TBs with UL CRCI Error for PS 64 Kbit/s BE Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.PS.BE.DCH.64.Sample,VS.ULBler.PS.BE.DCH.64.Sample,67184427,Sampling Times of BLER for PS 64 Kbit/s BE Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.PS.BE.DCH.128.ErrTB,VS.ULBler.PS.BE.DCH.128.ErrTB,67184428,Number of TBs with UL CRCI Error for PS 128 Kbit/s BE Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.PS.BE.DCH.144.ErrTB,VS.ULBler.PS.BE.DCH.144.ErrTB,67184430,Number of TBs with UL CRCI Error for PS 144 Kbit/s BE Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.PS.BE.DCH.144.Sample,VS.ULBler.PS.BE.DCH.144.Sample,67184431,Sampling Times of BLER for PS 144 Kbit/s BE Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.PS.BE.DCH.256.ErrTB,VS.ULBler.PS.BE.DCH.256.ErrTB,67184432,Number of TBs with UL CRCI Error for PS 256 Kbit/s BE Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.PS.BE.DCH.256.Sample,VS.ULBler.PS.BE.DCH.256.Sample,67184433,Sampling Times of BLER for PS 256 Kbit/s BE Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.ULBler.PS.BE.DCH.384.ErrTB,VS.ULBler.PS.BE.DCH.384.ErrTB,67184434,Number of TBs with UL CRCI Error for PS 384 Kbit/s BE Services for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.AMR.Out,UlSirTarget.Out.AMR.Out,67184436,Duration of AMR Sir Target Exceeding the Maximum Value for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.CSRT.64.Out,UlSirTarget.Out.CSRT.64.Out,67184440,Duration of CS 64 kbit/s Sir Target Exceeding the Maximum Value for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.PSNRT.8.Out,UlSirTarget.Out.PSNRT.8.Out,67184445,Duration of PSNRT 8 kbit/s Sir Target Exceeding the Maximum Value for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.PSNRT.16.Out,UlSirTarget.Out.PSNRT.16.Out,67184446,Duration of PSNRT 16 kbit/s Sir Target Exceeding the Maximum Value for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.PSNRT.32.Out,UlSirTarget.Out.PSNRT.32.Out,67184447,Duration of PSNRT 32 kbit/s Sir Target Exceeding the Maximum Value for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.PSNRT.128.Out,UlSirTarget.Out.PSNRT.128.Out,67184449,Duration of PSNRT 128 kbit/s Sir Target Exceeding the Maximum Value for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.PSNRT.144.Out,UlSirTarget.Out.PSNRT.144.Out,67184450,Duration of PSNRT 144 kbit/s Sir Target Exceeding the Maximum Value for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.PSNRT.256.Out,UlSirTarget.Out.PSNRT.256.Out,67184451,Duration of PSNRT 256 kbit/s Sir Target Exceeding the Maximum Value for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.PSNRT.384.Out,UlSirTarget.Out.PSNRT.384.Out,67184452,Duration of PSNRT 384 kbit/s Sir Target Exceeding the Maximum Value for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.AMR.Total,UlSirTarget.Out.AMR.Total,67184489,Duration of Total Elapsed Time of AMR for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.PSNRT.32.Total,UlSirTarget.Out.PSNRT.32.Total,67184500,Duration of Total Elapsed Time of PSNRT 32 kbit/s for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.PSNRT.64.Total,UlSirTarget.Out.PSNRT.64.Total,67184501,Duration of Total Elapsed Time of PSNRT 64 kbit/s for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.PSNRT.128.Total,UlSirTarget.Out.PSNRT.128.Total,67184502,Duration of Total Elapsed Time of PSNRT 128 kbit/s for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.PSNRT.144.Total,UlSirTarget.Out.PSNRT.144.Total,67184503,Duration of Total Elapsed Time of PSNRT 144 kbit/s for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,UlSirTarget.Out.PSNRT.256.Total,UlSirTarget.Out.PSNRT.256.Total,67184504,Duration of Total Elapsed Time of PSNRT 256 kbit/s for Cell,ms,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RRC.Estab.DRDOut.Att,VS.RRC.Estab.DRDOut.Att,67189400,Number of RRC Connection Setup Attempts with DRD out for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RRC.Estab.DRDOut.Succ,VS.RRC.Estab.DRDOut.Succ,67189401,Number of Successful RRC Connection Setups with DRD out for Cell,None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
Huawei,Measurement of Cell Performance,67108972,VS.RAB.FailEstabCS.Cong,VS.RAB.FailEstabCS.Cong,67189494,Number of Failed CS RAB Establishments for Cell (Congestion),None,SUM,0,0,15,,"?/BSC6910UCell:Label=?, CellID=?, LogicRNCID=?"
