Severity,Alarm ID,Name,NE type,Alarm source,MO Name,Location Information,Occurred On (NT),Cleared On (NT),Acknowledged On (ST),Cleared by,Acknowledged by,Clearance Status,RRU Name,CELL Name,Acknowledgement Status,BBU Name,eNodeB ID,gNodeB ID,Log Serial Number,User label,Equipment Alarm Serial Number,Additional Information,Maintenance Status,Subnet
Warning,29204,X2 Interface Fault,BTS3900,Lamin,eNodeB Function Name=L_Lamin,eNodeB Function Name=L_Lamin; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 21:23:57,2024-05-29 23:43:06,2024-05-30 00:03:35,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin,4060,-,14002233,-,29309,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4129; eNodeBId=4060,NORMAL,ROOT/Test
Warning,29204,X2 Interface Fault,BTS5900,Gamstar,eNodeB Function Name=L_Gamstar,eNodeB Function Name=L_Gamstar; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 21:26:44,2024-05-29 23:45:55,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Gamstar,4004,-,14002230,-,2911,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4129; eNodeBId=4004,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,HQ,eNodeB Function Name=L_HQ,eNodeB Function Name=L_HQ; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 21:25:00,2024-05-29 23:44:11,2024-05-30 00:03:35,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,HQ,4013,-,14002231,-,587,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4129; eNodeBId=4013,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS3900,Old Yundum,eNodeB Function Name=L_Old Yundum,eNodeB Function Name=L_Old Yundum; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 21:23:41,2024-05-29 23:42:55,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Old Yundum,4059,-,14002229,-,7648,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4129; eNodeBId=4059,NORMAL,ROOT/Test
Warning,29204,X2 Interface Fault,BTS5900,Banjulinding,eNodeB Function Name=L_Banjulinding,eNodeB Function Name=L_Banjulinding; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 21:24:13,2024-05-29 23:43:37,2024-05-30 00:03:35,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Banjulinding,4091,-,14002228,-,220,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4129; eNodeBId=4091,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Earth Station,eNodeB Function Name=L_Earth Station,eNodeB Function Name=L_Earth Station; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 21:23:57,2024-05-29 23:43:23,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Earth Station,4023,-,14002227,-,625,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4129; eNodeBId=4023,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,LK Sabiji,eNodeB Function Name=L_LK Sabiji,eNodeB Function Name=L_LK Sabiji; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 21:23:43,2024-05-29 23:43:12,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,LK Sabiji,4114,-,14002226,-,1510,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4129; eNodeBId=4114,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Nema Kunku,eNodeB Function Name=L_Nema Kunku,eNodeB Function Name=L_Nema Kunku; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 21:26:50,2024-05-29 23:46:18,2024-05-30 00:03:35,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Nema Kunku,4069,-,14002222,-,1091,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4129; eNodeBId=4069,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Bundung,eNodeB Function Name=L_Bundung,eNodeB Function Name=L_Bundung; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 21:26:09,2024-05-29 23:45:37,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Bundung,4005,-,14002225,-,1357,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4129; eNodeBId=4005,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Tallinding,eNodeB Function Name=Tallinding,eNodeB Function Name=Tallinding; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 21:26:01,2024-05-29 23:45:30,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Tallinding,4124,-,14002223,-,1470,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4129; eNodeBId=4124,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Sinchubaliya,eNodeB Function Name=L_Sinchubaliya,eNodeB Function Name=L_Sinchubaliya; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 21:23:06,2024-05-29 23:42:35,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Sinchubaliya,4015,-,14002224,-,1189,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4129; eNodeBId=4015,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Somo Bldg,eNodeB Function Name=L_Somo Bldg,eNodeB Function Name=L_Somo Bldg; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 21:23:27,2024-05-29 23:42:57,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Somo Bldg,4017,-,14002221,-,1370,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4129; eNodeBId=4017,NORMAL,ROOT/EASY_DEPLOYMENT
Warning,29204,X2 Interface Fault,BTS5900,Tabokoto,eNodeB Function Name=L_Tabokoto,eNodeB Function Name=L_Tabokoto; Neighboring Base Station Type=eNodeB; Specific Problem=Lower-layer link fault,2024-05-29 21:23:38,2024-05-29 23:43:08,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Tabokoto,4020,-,14002220,-,1953,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=90; Description=4129; eNodeBId=4020,NORMAL,ROOT/EASY_DEPLOYMENT
Major,26812,System Dynamic Traffic Exceeding Licensed Limit,BTS5900,Farato-Paradise City,Farato-Paradise City,Operator Index=0; Excessive Control Item=RRC Connected User(per RRC Connected User)(FDD); Function Type=eNodeB Function; Usage=636,2024-05-29 21:24:53,2024-05-29 23:30:11,2024-05-30 00:03:35,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Farato-Paradise City,4099,-,14002214,-,1977,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; eNodeBId=4099,NORMAL,ROOT/EASY_DEPLOYMENT
Minor,780,The Data Transmission Channel Between the Trace Server and the NE Is Disrupted,OSS,OSS,OSS,NE Name=LK Sabiji Market; NE IP=172.24.40.133; NE Disconnect Port=6007; TSMediation Partition=TSMediationService1301; Trace Server IP=172.30.24.12; Backup Port=None,2024-05-29 21:25:16,2024-05-29 23:44:18,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,14002213,-,0,-,NORMAL,ROOT
Major,26812,System Dynamic Traffic Exceeding Licensed Limit,BTS3900,George Town,George Town,Operator Index=0; Excessive Control Item=RRC Connected User(per RRC Connected User)(FDD); Function Type=eNodeB Function; Usage=319,2024-05-29 21:24:09,2024-05-29 23:44:18,2024-05-30 00:03:35,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,George Town,4044,-,14002212,-,332,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; eNodeBId=4044,NORMAL,ROOT/Test
Major,26812,System Dynamic Traffic Exceeding Licensed Limit,BTS5900,Kerewan,Kerewan,Operator Index=0; Excessive Control Item=RRC Connected User(per RRC Connected User)(FDD); Function Type=eNodeB Function; Usage=322,2024-05-29 21:26:48,2024-05-29 23:52:12,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kerewan,4042,-,14002209,-,4745,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; eNodeBId=4042,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Manjai,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 21:21:43,2024-05-29 21:31:22,2024-05-30 01:11:57,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Manjai,4089,-,14002205,-,7390,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4089,NORMAL,ROOT/EASY_DEPLOYMENT
Major,26812,System Dynamic Traffic Exceeding Licensed Limit,BTS3900,Basse,Basse,Operator Index=0; Excessive Control Item=RRC Connected User(per RRC Connected User)(FDD); Function Type=eNodeB Function; Usage=1155,2024-05-29 21:18:17,2024-05-29 23:42:29,2024-05-30 00:03:35,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Basse,4038,-,14002188,-,2015,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; eNodeBId=4038,NORMAL,ROOT/Test
Major,26812,System Dynamic Traffic Exceeding Licensed Limit,BTS5900,Sinchu Sorry,Sinchu Sorry,Operator Index=0; Excessive Control Item=RRC Connected User(per RRC Connected User)(FDD); Function Type=eNodeB Function; Usage=630,2024-05-29 21:19:39,2024-05-29 23:50:55,2024-05-30 00:03:35,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Sinchu Sorry,4143,-,14002186,-,1218,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; eNodeBId=4143,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brufut_Mkt,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-29 21:19:01,2024-05-29 21:23:29,2024-05-29 21:34:20,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brufut_Mkt,4082,-,14002181,-,4608,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4082,NORMAL,ROOT/EASY_DEPLOYMENT
Minor,780,The Data Transmission Channel Between the Trace Server and the NE Is Disrupted,OSS,OSS,OSS,NE Name=Bato Kunku; NE IP=172.24.40.53; NE Disconnect Port=6007; TSMediation Partition=TSMediationService1301; Trace Server IP=172.30.24.12; Backup Port=None,2024-05-29 21:16:46,2024-05-29 21:18:16,2024-05-29 21:34:20,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,14002164,-,0,-,NORMAL,ROOT
Major,25901,Remote Maintenance Link Failure,BTS3900,Mariama Kunda,Mariama Kunda,Cabinet No.=0; Subrack No.=0; Slot No.=7,2024-05-29 21:08:23,2024-05-29 21:12:34,2024-05-29 21:34:20,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Mariama Kunda,4064,-,14002160,-,15974,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; eNodeBId=4064,NORMAL,ROOT/Test
Major,25622,Mains Input Out of Range,BTS5900,Lamin Babylon,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 21:13:10,2024-05-29 21:24:57,2024-05-30 00:03:35,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Babylon,4119,-,14002149,-,1873,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4119,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brikama Medina,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 21:12:48,2024-05-30 07:09:18,2024-05-30 08:14:14,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brikama Medina,4178,-,14002148,-,723,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4178,NORMAL,ROOT/EASY_DEPLOYMENT
Critical,301,NE Is Disconnected,OSS,OSS,Mariama Kunda,neName=Mariama Kunda; neIP=172.24.40.68; neBackupIP=NULL; NE error port=6007; NE error code=N/A; Error message=Connection torn down by the peer end; Mediation partition=MediationService0305; OMC IP=172.30.24.7,2024-05-29 21:11:40,2024-05-29 21:15:24,2024-05-29 21:34:20,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,14002135,-,1,eNodeBId=4064,NORMAL,ROOT
Major,26812,System Dynamic Traffic Exceeding Licensed Limit,BTS5900,Jabang Estate II,Jabang Estate II,Operator Index=0; Excessive Control Item=RRC Connected User(per RRC Connected User)(FDD); Function Type=eNodeB Function; Usage=431,2024-05-29 21:06:23,2024-05-29 23:58:09,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Jabang Estate II,4118,-,14002123,-,5814,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; eNodeBId=4118,NORMAL,ROOT/EASY_DEPLOYMENT
Major,26812,System Dynamic Traffic Exceeding Licensed Limit,BTS3900,Brikama Ba,Brikama Ba,Operator Index=0; Excessive Control Item=RRC Connected User(per RRC Connected User)(FDD); Function Type=eNodeB Function; Usage=764,2024-05-29 21:06:04,2024-05-29 23:45:06,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brikama Ba,4036,-,14002117,-,32709,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; eNodeBId=4036,NORMAL,ROOT/Test
Minor,780,The Data Transmission Channel Between the Trace Server and the NE Is Disrupted,OSS,OSS,OSS,NE Name=Sanyang; NE IP=172.24.40.56; NE Disconnect Port=6007; TSMediation Partition=TSMediationService1301; Trace Server IP=172.30.24.12; Backup Port=None,2024-05-29 21:06:50,2024-05-29 21:10:50,2024-05-29 21:34:20,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,14002109,-,0,-,NORMAL,ROOT
Major,25622,Mains Input Out of Range,BTS5900,Manjai,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 21:05:02,2024-05-29 21:16:01,2024-05-30 01:11:57,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Manjai,4089,-,14002106,-,7389,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4089,NORMAL,ROOT/EASY_DEPLOYMENT
Minor,780,The Data Transmission Channel Between the Trace Server and the NE Is Disrupted,OSS,OSS,OSS,NE Name=Bato Kunku; NE IP=172.24.40.53; NE Disconnect Port=6007; TSMediation Partition=TSMediationService1301; Trace Server IP=172.30.24.12; Backup Port=None,2024-05-29 21:04:16,2024-05-29 21:05:16,2024-05-29 21:34:20,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,14002098,-,0,-,NORMAL,ROOT
Major,25622,Mains Input Out of Range,BTS5900,Lamin Babylon,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 20:59:25,2024-05-29 21:04:19,2024-05-30 00:03:35,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Lamin Babylon,4119,-,14002078,-,1872,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4119,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Brusubi Turntable,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-29 20:57:16,2024-05-29 22:19:01,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Brusubi Turntable,4085,-,14002075,-,1103,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4085,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Kerr Seringe,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Failure,2024-05-29 20:58:19,2024-05-29 22:20:23,2024-05-30 00:03:35,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Kerr Seringe,4132,-,14002074,-,1011,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4132,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Manjai,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 20:56:08,2024-05-29 20:59:48,2024-05-30 01:11:57,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Manjai,4089,-,14002062,-,7388,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4089,NORMAL,ROOT/EASY_DEPLOYMENT
Major,26812,System Dynamic Traffic Exceeding Licensed Limit,BTS5900,Numuyel,Numuyel,Operator Index=0; Excessive Control Item=RRC Connected User(per RRC Connected User)(FDD); Function Type=eNodeB Function; Usage=325,2024-05-29 20:54:33,2024-05-29 23:49:18,2024-05-30 00:03:35,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Numuyel,4056,-,14002059,-,873,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; eNodeBId=4056,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25621,Power Supply DC Output Out of Range,BTS5900,LK Sabiji Market,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Sub Slot No.=NULL; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=DC Undervoltage,2024-05-29 20:57:43,2024-05-29 23:47:41,2024-05-30 00:03:35,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,LK Sabiji Market,4129,-,14002053,-,6526,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; eNodeBId=4129,NORMAL,ROOT/EASY_DEPLOYMENT
Major,26812,System Dynamic Traffic Exceeding Licensed Limit,BTS5900,Essau,Essau,Operator Index=0; Excessive Control Item=RRC Connected User(per RRC Connected User)(FDD); Function Type=eNodeB Function; Usage=724,2024-05-29 20:52:15,2024-05-29 23:45:57,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Essau,4092,-,14002041,-,2846,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; eNodeBId=4092,NORMAL,ROOT/EASY_DEPLOYMENT
Critical,301,NE Is Disconnected,OSS,OSS,Latriya,neName=Latriya; neIP=172.24.40.99; neBackupIP=NULL; NE error port=6007; NE error code=N/A; Error message=Connection torn down by the peer end; Mediation partition=MediationService0305; OMC IP=172.30.24.7,2024-05-29 20:48:20,2024-05-29 20:50:24,2024-05-29 21:34:20,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,14002027,-,1,eNodeBId=4095,NORMAL,ROOT
Minor,29250,Cell RX Channel Interference Noise Power Unbalanced,BTS3900,Ebo Town,eNodeB Function Name=L_Ebo Town; Local Cell ID=2; Cell Name=L07_Ebo Town_2; Cell FDD TDD indication=CELL_FDD,eNodeB Function Name=L_Ebo Town; Local Cell ID=2; Cell FDD TDD indication=FDD; Sector equipment ID=1; NB-IoT Cell Flag=FALSE; EnodebDuIndex=NULL; Cell Name=L07_Ebo Town_2; eNodeB ID=4061; Cell ID=2; Max Interference RX Channel No=0_61_0_0; Min Interference RX Channel No=0_61_0_1; Max Interference noise power (0.1 dBm)=-980; Min Interference noise power (0.1 dBm)=-1110,2024-05-29 20:33:07,2024-05-29 21:06:27,2024-05-29 21:34:20,< NE operator >,Noc_monitoring,Cleared,-,L07_Ebo Town_2,Acknowledged,Ebo Town,4061,-,14001996,-,16545,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; eNodeBId=4061,NORMAL,ROOT/Test
Major,25622,Mains Input Out of Range,BTS5900,Manjai,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 20:40:03,2024-05-29 20:50:46,2024-05-30 01:11:57,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Manjai,4089,-,14001992,-,7387,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4089,NORMAL,ROOT/EASY_DEPLOYMENT
Minor,780,The Data Transmission Channel Between the Trace Server and the NE Is Disrupted,OSS,OSS,OSS,NE Name=Latriya; NE IP=172.24.40.99; NE Disconnect Port=6007; TSMediation Partition=TSMediationService1301; Trace Server IP=172.30.24.12; Backup Port=None,2024-05-29 20:39:45,2024-05-29 20:43:46,2024-05-29 20:49:55,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,-,-,-,14001978,-,0,-,NORMAL,ROOT
Major,25622,Mains Input Out of Range,BTS5900,Sanchaba Touba,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 20:36:00,2024-05-29 23:58:25,2024-05-30 00:03:35,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Sanchaba Touba,4104,-,14001972,-,1113,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4104,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS5900,Jabang Estate,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Undervoltage,2024-05-29 20:35:26,2024-05-29 20:58:25,2024-05-29 21:34:20,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Jabang Estate,4087,-,14001946,-,1786,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4087,NORMAL,ROOT/EASY_DEPLOYMENT
Major,25622,Mains Input Out of Range,BTS3900,Nemasu II,Board Type=PMU; Cabinet No.=0; Subrack No.=7; Slot No.=0,Cabinet No.=0; Subrack No.=7; Slot No.=0; Board Type=PMU; Manager Cabinet No.=0; Manager Subrack No.=0; Specific Problem=AC Phase Loss,2024-05-29 20:34:34,2024-05-30 09:22:40,2024-05-30 10:01:19,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,Nemasu II,4105,-,14001944,-,1534,RAT_INFO=GL; AFFECTED_RAT=GL; DID=NULL; Cumulative Duration(s)=40; eNodeBId=4105,NORMAL,ROOT/EASY_DEPLOYMENT
Minor,26530,RF Unit ALD Current Out of Range,BTS5900,Sinchubaliya,Cabinet No.=0; Subrack No.=62; Slot No.=0; 0-62-0,Cabinet No.=0; Subrack No.=62; Slot No.=0; Antenna Port No.=RET; Board Type=MRRU; ALD Working Current (mA)=2; Specific Problem=Undercurrent,2024-05-29 20:31:37,2024-05-29 20:33:09,2024-05-29 20:49:55,< NE operator >,Noc_monitoring,Cleared,0-62-0,-,Acknowledged,Sinchubaliya,4015,-,14001925,-,1188,RAT_INFO=GL; AFFECTED_RAT=L; DID=NULL; RF Site Name=NULL; RF Unit Name=0-62-0; Cumulative Duration(s)=90; eNodeBId=4015,NORMAL,ROOT/EASY_DEPLOYMENT
Major,26812,System Dynamic Traffic Exceeding Licensed Limit,BTS5900,SK London Corner,SK London Corner,Operator Index=0; Excessive Control Item=RRC Connected User(per RRC Connected User)(FDD); Function Type=eNodeB Function; Usage=746,2024-05-29 20:33:05,2024-05-29 23:11:38,2024-05-30 00:03:34,< NE operator >,Noc_monitoring,Cleared,-,-,Acknowledged,SK London Corner,4078,-,14001917,-,1119,RAT_INFO=L; AFFECTED_RAT=L; DID=NULL; eNodeBId=4078,NORMAL,ROOT/EASY_DEPLOYMENT
