begintime,ne_name,vendor,ne_type,sk_object,aggregation,integrity,ERAB_REL_ENB_RNL_RED,EPC_EPS_BEARER_REL_REQ_OTH,EPS_BEARER_SETUP_COMPLETIONS,ERAB_REL_HO_PART,ERAB_REL_ENB_INI_S1_PART_RESET,ERAB_REL_SUCC_HO_GERAN,ERAB_REL_MME_INI_S1_PART_RESET,EPC_EPS_BEARER_REL_REQ_RNL,ERAB_REL_ENB_INI_S1_GLOB_RESET,ERAB_REL_MME_INI_S1_GLOB_RESET,ERAB_REL_ENB_RNL_RRNA,EPS_BEARER_SETUP_ATTEMPTS,ERAB_REL_ENB_RNL_INA,EPC_EPS_BEARER_REL_REQ_NORM,ERAB_REL_ENB,ERAB_REL_TEMP_QCI1,ERAB_REL_EPC_PATH_SWITCH,EPC_EPS_BEARER_REL_REQ_DETACH,ERAB_REL_S1_OUTAGE,ERAB_REL_SUCC_HO_UTRAN
2024-03-16,"MRBTS-5084,LNBTS-5084,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",590.0,dynamic,0.4166666666666667,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5045,LNBTS-5045,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",611.0,dynamic,0.4861111111111111,2.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,40.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5090,LNBTS-5090,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",581.0,dynamic,0.4166666666666667,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
2024-03-23,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",599.0,dynamic,0.1388888888888889,2.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,31.0,11.0,33.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5044,LNBTS-5044,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",609.0,dynamic,0.3472222222222222,0.0,0.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0,287.0,6.0,287.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",595.0,dynamic,0.3472222222222222,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2024-03-23,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",589.0,dynamic,0.1388888888888889,3.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,39.0,12.0,42.0,0.0,0.0,1.0,0.0,0.0
2024-03-16,"MRBTS-5089,LNBTS-5089,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",580.0,dynamic,0.4166666666666667,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,105.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5045,LNBTS-5045,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",608.0,dynamic,0.4861111111111111,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5083,LNBTS-5083,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",607.0,dynamic,0.4166666666666667,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5045,LNBTS-5045,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",604.0,dynamic,0.4861111111111111,0.0,0.0,325.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326.0,324.0,3.0,324.0,0.0,0.0,0.0,0.0,0.0
2024-03-24,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",605.0,dynamic,0.1388888888888889,4.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,74.0,10.0,78.0,0.0,0.0,1.0,0.0,0.0
2024-03-17,"MRBTS-5084,LNBTS-5084,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",578.0,dynamic,0.4166666666666667,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,55.0,49.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0
2024-03-24,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",600.0,dynamic,0.1388888888888889,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5089,LNBTS-5089,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",574.0,dynamic,0.4166666666666667,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,73.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",589.0,dynamic,0.9722222222222222,44.0,0.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,637.0,129.0,682.0,0.0,0.0,2.0,0.0,0.0
2024-03-30,"MRBTS-5200,LNBTS-5200,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",589.0,dynamic,0.9722222222222222,44.0,0.0,811.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,816.0,637.0,129.0,682.0,0.0,0.0,2.0,0.0,0.0
2024-03-16,"MRBTS-5045,LNBTS-5045,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",582.0,dynamic,0.4861111111111111,1.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,50.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5090,LNBTS-5090,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",610.0,dynamic,0.4166666666666667,2.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,42.0,2.0,44.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5044,LNBTS-5044,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",585.0,dynamic,0.3472222222222222,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5045,LNBTS-5045,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",613.0,dynamic,0.4861111111111111,4.0,0.0,322.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,311.0,8.0,315.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5090,LNBTS-5090,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",598.0,dynamic,0.4166666666666667,0.0,0.0,529.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,533.0,8.0,533.0,0.0,0.0,0.0,0.0,0.0
2024-03-23,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",579.0,dynamic,0.1388888888888889,11.0,0.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,391.0,301.0,32.0,312.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5083,LNBTS-5083,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",573.0,dynamic,0.4166666666666667,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,91.0,0.0,91.0,0.0,0.0,2.0,0.0,0.0
2024-03-17,"MRBTS-5084,LNBTS-5084,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",596.0,dynamic,0.4166666666666667,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,29.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0
2024-03-30,"MRBTS-5200,LNBTS-5200,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",579.0,dynamic,0.9722222222222222,146.0,0.0,2294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2302.0,1997.0,90.0,2148.0,0.0,0.0,8.0,0.0,0.0
2024-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",602.0,dynamic,0.4166666666666667,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,38.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0
2024-03-30,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",599.0,dynamic,1.1111111111111112,38.0,0.0,883.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,885.0,833.0,19.0,873.0,0.0,0.0,2.0,0.0,0.0
2024-03-31,"MRBTS-5200,LNBTS-5200,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",599.0,dynamic,0.9027777777777778,28.0,0.0,899.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,901.0,827.0,44.0,856.0,0.0,0.0,3.0,0.0,0.0
2024-03-16,"MRBTS-5050,LNBTS-5050,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",592.0,dynamic,0.4166666666666667,1.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,57.0,1.0,58.0,0.0,0.0,0.0,0.0,0.0
2024-03-10,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",600.0,dynamic,1.1111111111111112,10.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,285.0,39.0,295.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5084,LNBTS-5084,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",577.0,dynamic,0.4166666666666667,1.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,30.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0
2024-03-30,"MRBTS-5200,LNBTS-5200,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",600.0,dynamic,1.1111111111111112,10.0,0.0,330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331.0,285.0,39.0,295.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5090,LNBTS-5090,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",586.0,dynamic,0.4166666666666667,11.0,0.0,773.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,772.0,722.0,11.0,734.0,0.0,0.0,0.0,0.0,0.0
2024-03-23,"MRBTS-5200,LNBTS-5200,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",597.0,dynamic,0.1388888888888889,3.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157.0,115.0,10.0,118.0,0.0,0.0,2.0,0.0,0.0
2024-03-30,"MRBTS-5079,LNBTS-5079,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",86767.0,dynamic,0.2777777777777778,3.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,119.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5045,LNBTS-5045,LNCEL-3,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",603.0,dynamic,0.4861111111111111,22.0,0.0,602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,603.0,580.0,11.0,602.0,0.0,0.0,2.0,0.0,0.0
2024-03-16,"MRBTS-5090,LNBTS-5090,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",606.0,dynamic,0.4166666666666667,3.0,0.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,138.0,5.0,141.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",594.0,dynamic,0.4166666666666667,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5084,LNBTS-5084,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",575.0,dynamic,0.4166666666666667,1.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,78.0,1.0,79.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5050,LNBTS-5050,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",588.0,dynamic,0.4166666666666667,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,20.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5090,LNBTS-5090,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",601.0,dynamic,0.4166666666666667,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5089,LNBTS-5089,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",612.0,dynamic,0.4166666666666667,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5044,LNBTS-5044,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",614.0,dynamic,0.3472222222222222,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,32.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0
2024-03-17,"MRBTS-5044,LNBTS-5044,LNCEL-1,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",587.0,dynamic,0.3472222222222222,20.0,0.0,328.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.0,287.0,3.0,307.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5083,LNBTS-5083,LNCEL-2,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",576.0,dynamic,0.4166666666666667,11.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0
2024-03-16,"MRBTS-5050,LNBTS-5050,LNCEL-11,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",593.0,dynamic,0.4166666666666667,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,25.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0
2024-03-30,"MRBTS-5200,LNBTS-5200,LNCEL-31,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",605.0,dynamic,1.1111111111111112,119.0,0.0,1065.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1078.0,689.0,58.0,811.0,0.0,0.0,1.0,0.0,0.0
2024-03-17,"MRBTS-5050,LNBTS-5050,LNCEL-21,MCC-619,MNC-05",Nokia,"4G : PLMN-MRBTS-LNBTS-LNCEL, MCC-MNC",591.0,dynamic,0.4166666666666667,5.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,38.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0
