sk_object,object,measurement_id,duration,userlabel,is_connected,is_included_in_validation,dwh_created,dwh_last_modified
15157,MRBTS-5089/EQM-1/APEQM-1/RMOD-1/ANTL-1,nokia_macro_40001,60,MRBTS-5089,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15250,MRBTS-5089/EQM-1/APEQM-1/RMOD-1/ANTL-5,nokia_macro_40001,60,MRBTS-5089,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15259,MRBTS-5045/EQM-1/APEQM-1/RMOD-2/ANTL-3,nokia_macro_40001,60,MRBTS-5045,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15263,MRBTS-5091/EQM-1/APEQM-1/RMOD-1/ANTL-2,nokia_macro_40001,60,MRBTS-5091,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15172,MRBTS-5062/EQM-1/APEQM-1/RMOD-1/ANTL-1,nokia_macro_40001,60,MRBTS-5062,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15175,MRBTS-5062/EQM-1/APEQM-1/RMOD-1/ANTL-4,nokia_macro_40001,60,MRBTS-5062,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15286,MRBTS-5083/EQM-1/APEQM-1/RMOD-1/ANTL-2,nokia_macro_40001,60,MRBTS-5083,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15191,MRBTS-5084/EQM-1/APEQM-1/RMOD-1/ANTL-2,nokia_macro_40001,60,MRBTS-5084,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
86674,MRBTS-5079/TNLSVC-1/TNL-1/ETHSVC-1/ETHIF-1/VLANIF-1,nokia_common_51302,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:30.156651,2022-03-26 13:40:30.156651
86675,MRBTS-5079/TNLSVC-1/TNL-1/ETHSVC-1/ETHIF-1/VLANIF-2,nokia_common_51302,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:30.156651,2022-03-26 13:40:30.156651
86676,MRBTS-5079/TNLSVC-1/TNL-1/ETHSVC-1/ETHIF-1/VLANIF-3,nokia_common_51302,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:30.156651,2022-03-26 13:40:30.156651
86679,MRBTS-5079/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_common_51321,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:30.243780,2022-03-26 13:40:30.243780
86684,MRBTS-5079/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_common_51321,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:30.243780,2022-03-26 13:40:30.243780
1280,"MRBTS-5050/LNBTS-5050/LNCEL-1,MCC-619/MNC-05,ECI-1292831,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5050,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
180,MRBTS-5050/EQM-1/APEQM-1/RMOD-1/ANTL-2,nokia_common_40001,11,MRBTS-5050,1.0,1.0,2022-03-24 02:33:30.356136,2022-03-24 02:33:30.356136
1281,"MRBTS-5089/LNBTS-5089/LNCEL-3,MCC-619/MNC-05,ECI-1285919,MCC-619/MNC-05",nokia_common_8015,6,MRBTS-5089,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
15302,MRBTS-5083/EQM-1/APEQM-1/RMOD-1/ANTL-5,nokia_macro_40001,60,MRBTS-5083,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
1285,"MRBTS-5045/LNBTS-5045/LNCEL-2,MCC-619/MNC-05,ECI-1313538,MCC-619/MNC-05",nokia_common_8015,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
15207,MRBTS-5062/EQM-1/APEQM-1/RMOD-2/ANTL-3,nokia_macro_40001,60,MRBTS-5062,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15456,MRBTS-5062/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51321,15,MRBTS-5062,1.0,1.0,2022-03-24 03:13:46.257853,2022-03-24 03:13:46.257853
33,MRBTS-5050/TNLSVC-1/TNL-1/IPNO-1,nokia_macro_51328,15,MRBTS-5050,1.0,1.0,2022-03-12 09:43:37.689153,2022-04-09 17:55:20.097369
1287,"MRBTS-5045/LNBTS-5045/LNCEL-11,MCC-619/MNC-05,ECI-1291265,MCC-619/MNC-05",nokia_common_8015,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
87162,"MRBTS-5200/LNBTS-5200/LNCEL-1,MCC-619/MNC-05,ECI-1287430,MCC-619/MNC-05",nokia_common_8015,14,MRBTS-5200,1.0,1.0,2022-03-26 13:40:46.944854,2022-03-26 13:40:46.944854
1292,"MRBTS-5045/LNBTS-5045/LNCEL-31,MCC-619/MNC-05,ECI-1291522,MCC-619/MNC-05",nokia_common_8015,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
179,MRBTS-5083/EQM-1/APEQM-1/RMOD-1/ANTL-1,nokia_common_40001,11,MRBTS-5083,1.0,1.0,2022-03-24 02:33:30.356136,2022-03-24 02:33:30.356136
244,MRBTS-5083/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_common_51321,11,MRBTS-5083,1.0,1.0,2022-03-24 02:33:30.742352,2022-03-24 02:33:30.742352
502,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05",nokia_common_8001,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:33.399889,2022-03-24 02:33:33.399889
561,"MRBTS-5083/LNBTS-5083/LNCEL-1,MCC-619/MNC-05",nokia_common_8005,11,MRBTS-5083,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
181,MRBTS-5045/EQM-1/APEQM-1/RMOD-2/ANTL-3,nokia_common_40001,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:30.356136,2022-03-24 02:33:30.356136
21,MRBTS-5078/TNLSVC-1/TNL-1/IPNO-1,nokia_macro_51328,15,MRBTS-5078,1.0,1.0,2022-03-12 09:43:37.689153,2022-04-09 17:55:20.097369
1303,"MRBTS-5045/LNBTS-5045/LNCEL-2,MCC-619/MNC-05,ECI-1313537,MCC-619/MNC-05",nokia_common_8015,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
87173,"MRBTS-5079/LNBTS-5079/LNCEL-3,MCC-619/MNC-05,ECI-1299971,MCC-619/MNC-05",nokia_common_8015,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:46.944854,2022-03-26 13:40:46.944854
539,"MRBTS-5090/LNBTS-5090/LNCEL-21,MCC-619/MNC-05",nokia_common_8005,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
564,"MRBTS-5050/LNBTS-5050/LNCEL-21,MCC-619/MNC-05",nokia_common_8005,11,MRBTS-5050,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
595,"MRBTS-5044/LNBTS-5044/LNCEL-21,MCC-619/MNC-05",nokia_common_8006,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:39.702857,2022-03-24 02:33:39.702857
714,"MRBTS-5050/LNBTS-5050/LNCEL-21,MCC-619/MNC-05",nokia_common_8009,11,MRBTS-5050,1.0,1.0,2022-03-24 02:33:42.042183,2022-03-24 02:33:42.042183
970,"MRBTS-5200/LNBTS-5200/LNCEL-2,MCC-619/MNC-05,ECI-1285633,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1056,"MRBTS-5200/LNBTS-5200/LNCEL-21,MCC-619/MNC-05,ECI-1302027,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1621,"MRBTS-5200/LNBTS-5200/LNCEL-21,MCC-619/MNC-05,ECI-1300757,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1637,"MRBTS-5200/LNBTS-5200/LNCEL-2,MCC-619/MNC-05,ECI-1331201,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1645,"MRBTS-5200/LNBTS-5200/LNCEL-3,MCC-619/MNC-05,ECI-1304584,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1105,"MRBTS-5084/LNBTS-5084/LNCEL-2,MCC-619/MNC-05,ECI-1291531,MCC-619/MNC-05",nokia_common_8015,5,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1111,"MRBTS-5200/LNBTS-5200/LNCEL-1,MCC-619/MNC-05,ECI-1311494,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1122,"MRBTS-5044/LNBTS-5044/LNCEL-2,MCC-619/MNC-05,ECI-1291522,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1665,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05,ECI-1286662,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1139,"MRBTS-5084/LNBTS-5084/LNCEL-1,MCC-619/MNC-05,ECI-1301506,MCC-619/MNC-05",nokia_common_8015,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1692,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05,ECI-1305096,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
28,MRBTS-5081/TNLSVC-1/TNL-1/IPNO-1,nokia_macro_51328,15,MRBTS-5081,1.0,1.0,2022-03-12 09:43:37.689153,2022-04-09 17:55:20.097369
16859,"MRBTS-5085/LNBTS-5085/LNCEL-2,MCC-619/MNC-05",nokia_macro_8012,15,MRBTS-5085,1.0,1.0,2022-03-24 03:14:00.118734,2022-03-24 03:14:00.118734
2942,"MRBTS-5050/LNBTS-5050/LNCEL-21,MCC-619/MNC-05",nokia_common_8051,11,MRBTS-5050,1.0,1.0,2022-03-24 02:33:54.200724,2022-03-24 02:33:54.200724
1319,"MRBTS-5200/LNBTS-5200/LNCEL-2,MCC-619/MNC-05,ECI-1283842,MCC-619/MNC-05",nokia_common_8015,2,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
2943,"MRBTS-5044/LNBTS-5044/LNCEL-31,MCC-619/MNC-05",nokia_common_8051,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:54.200724,2022-03-24 02:33:54.200724
87000,"MRBTS-5079/LNBTS-5079/LNCEL-31,MCC-619/MNC-05,ECI-1300226,MCC-619/MNC-05",nokia_common_8015,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:46.944854,2022-03-26 13:40:46.944854
15296,MRBTS-5079/EQM-1/APEQM-1/RMOD-1/ANTL-6,nokia_macro_40001,60,MRBTS-5079,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15295,MRBTS-5062/EQM-1/APEQM-1/RMOD-1/ANTL-2,nokia_macro_40001,60,MRBTS-5062,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15298,MRBTS-5045/EQM-1/APEQM-1/RMOD-2/ANTL-6,nokia_macro_40001,60,MRBTS-5045,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15208,MRBTS-5102/EQM-1/APEQM-1/RMOD-1/ANTL-2,nokia_macro_40001,60,MRBTS-5102,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
2944,"MRBTS-5045/LNBTS-5045/LNCEL-3,MCC-619/MNC-05",nokia_common_8051,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:54.200724,2022-03-24 02:33:54.200724
2945,"MRBTS-5089/LNBTS-5089/LNCEL-2,MCC-619/MNC-05",nokia_common_8051,6,MRBTS-5089,1.0,1.0,2022-03-24 02:33:54.200724,2022-03-24 02:33:54.200724
15308,MRBTS-5050/EQM-1/APEQM-1/RMOD-1/ANTL-1,nokia_macro_40001,60,MRBTS-5050,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15219,MRBTS-5062/EQM-1/APEQM-1/RMOD-2/ANTL-4,nokia_macro_40001,60,MRBTS-5062,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15312,MRBTS-5091/EQM-1/APEQM-1/RMOD-1/ANTL-4,nokia_macro_40001,60,MRBTS-5091,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
2982,"MRBTS-5045/LNBTS-5045/LNCEL-2,MCC-619/MNC-05",nokia_common_8052,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:55.698587,2022-03-24 02:33:55.698587
219,MRBTS-5045/TNLSVC-1/TNL-1/ETHSVC-1/ETHIF-1/VLANIF-2,nokia_common_51302,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:30.653872,2022-03-24 02:33:30.653872
2984,"MRBTS-5045/LNBTS-5045/LNCEL-3,MCC-619/MNC-05",nokia_common_8052,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:55.698587,2022-03-24 02:33:55.698587
3024,"MRBTS-5089/LNBTS-5089/LNCEL-3,MCC-619/MNC-05",nokia_common_8054,6,MRBTS-5089,1.0,1.0,2022-03-24 02:33:55.942481,2022-03-24 02:33:55.942481
15322,MRBTS-5200/EQM-1/APEQM-1/RMOD-2/ANTL-4,nokia_macro_40001,60,MRBTS-5200,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
1310,"MRBTS-5045/LNBTS-5045/LNCEL-31,MCC-619/MNC-05,ECI-1301507,MCC-619/MNC-05",nokia_common_8015,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
15237,MRBTS-5200/EQM-1/APEQM-1/RMOD-2/ANTL-5,nokia_macro_40001,60,MRBTS-5200,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
86756,"MRBTS-5079/LNBTS-5079/LNCEL-31,MCC-619/MNC-05",nokia_common_8005,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:35.345344,2022-03-26 13:40:35.345344
86754,"MRBTS-5079/LNBTS-5079/LNCEL-21,MCC-619/MNC-05",nokia_common_8005,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:35.345344,2022-03-26 13:40:35.345344
15327,MRBTS-5084/EQM-1/APEQM-1/RMOD-2/ANTL-6,nokia_macro_40001,60,MRBTS-5084,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
86752,"MRBTS-5079/LNBTS-5079/LNCEL-11,MCC-619/MNC-05",nokia_common_8005,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:35.345344,2022-03-26 13:40:35.345344
251,MRBTS-5090/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_common_51321,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:30.742352,2022-03-24 02:33:30.742352
373,MRBTS-5083/TNLSVC-1/TNL-1/IPNO-1/QOS-1/FSTSCH-1,nokia_common_51371,11,MRBTS-5083,1.0,1.0,2022-03-24 02:33:32.033238,2022-03-24 02:33:32.033238
1530,"MRBTS-5200/LNBTS-5200/LNCEL-31,MCC-619/MNC-05,ECI-1303558,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1949,"MRBTS-5083/LNBTS-5083/LNCEL-1,MCC-619/MNC-05,ECI-1291275,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5083,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1704,"MRBTS-5200/LNBTS-5200/LNCEL-3,MCC-619/MNC-05,ECI-1300483,MCC-619/MNC-05",nokia_common_8015,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1172,"MRBTS-5090/LNBTS-5090/LNCEL-1,MCC-619/MNC-05,ECI-1313538,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1948,"MRBTS-5084/LNBTS-5084/LNCEL-2,MCC-619/MNC-05,ECI-1301505,MCC-619/MNC-05",nokia_common_8015,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1611,"MRBTS-5084/LNBTS-5084/LNCEL-31,MCC-619/MNC-05,ECI-1291531,MCC-619/MNC-05",nokia_common_8015,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1309,"MRBTS-5084/LNBTS-5084/LNCEL-1,MCC-619/MNC-05,ECI-1301249,MCC-619/MNC-05",nokia_common_8015,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
2983,"MRBTS-5050/LNBTS-5050/LNCEL-2,MCC-619/MNC-05",nokia_common_8052,11,MRBTS-5050,1.0,1.0,2022-03-24 02:33:55.698587,2022-03-24 02:33:55.698587
3026,"MRBTS-5050/LNBTS-5050/LNCEL-3,MCC-619/MNC-05",nokia_common_8054,11,MRBTS-5050,1.0,1.0,2022-03-24 02:33:55.942481,2022-03-24 02:33:55.942481
3023,"MRBTS-5090/LNBTS-5090/LNCEL-2,MCC-619/MNC-05",nokia_common_8054,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:55.942481,2022-03-24 02:33:55.942481
3027,"MRBTS-5050/LNBTS-5050/LNCEL-21,MCC-619/MNC-05",nokia_common_8054,11,MRBTS-5050,1.0,1.0,2022-03-24 02:33:55.942481,2022-03-24 02:33:55.942481
15344,MRBTS-5200/TNLSVC-1/TNL-1/ETHSVC-1/ETHIF-2,nokia_macro_51300,15,MRBTS-5200,1.0,1.0,2022-03-24 03:13:45.993907,2022-03-24 03:13:45.993907
15360,MRBTS-5044/TNLSVC-1/TNL-1/ETHSVC-1/ETHIF-1,nokia_macro_51300,15,MRBTS-5044,1.0,1.0,2022-03-24 03:13:45.993907,2022-03-24 03:13:45.993907
15366,MRBTS-5050/TNLSVC-1/TNL-1/ETHSVC-1/ETHIF-2,nokia_macro_51300,15,MRBTS-5050,1.0,1.0,2022-03-24 03:13:45.993907,2022-03-24 03:13:45.993907
15345,MRBTS-5081/TNLSVC-1/TNL-1/ETHSVC-1/ETHIF-1,nokia_macro_51300,15,MRBTS-5081,1.0,1.0,2022-03-24 03:13:45.993907,2022-03-24 03:13:45.993907
15384,MRBTS-5062/TNLSVC-1/TNL-1/ETHSVC-1/ETHLK-1,nokia_macro_51301,15,MRBTS-5062,1.0,1.0,2022-03-24 03:13:46.089734,2022-03-24 03:13:46.089734
15386,MRBTS-5050/TNLSVC-1/TNL-1/ETHSVC-1/ETHLK-1,nokia_macro_51301,15,MRBTS-5050,1.0,1.0,2022-03-24 03:13:46.089734,2022-03-24 03:13:46.089734
15383,MRBTS-5081/TNLSVC-1/TNL-1/ETHSVC-1/ETHLK-1,nokia_macro_51301,15,MRBTS-5081,1.0,1.0,2022-03-24 03:13:46.089734,2022-03-24 03:13:46.089734
15396,MRBTS-5091/TNLSVC-1/TNL-1/ETHSVC-1/ETHLK-1,nokia_macro_51301,15,MRBTS-5091,1.0,1.0,2022-03-24 03:13:46.089734,2022-03-24 03:13:46.089734
15393,MRBTS-5080/TNLSVC-1/TNL-1/ETHSVC-1/ETHLK-1,nokia_macro_51301,15,MRBTS-5080,1.0,1.0,2022-03-24 03:13:46.089734,2022-03-24 03:13:46.089734
15470,MRBTS-5090/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_macro_51321,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:46.257853,2022-03-24 03:13:46.257853
15482,MRBTS-5090/TNLSVC-1/TNL-1/IPNO-1/IPIF-3,nokia_macro_51321,15,MRBTS-5090,1.0,1.0,2022-03-24 03:13:46.257853,2022-03-24 03:13:46.257853
16640,"MRBTS-5102/LNBTS-5102/LNCEL-2,MCC-619/MNC-05",nokia_macro_8010,15,MRBTS-5102,1.0,1.0,2022-03-24 03:13:57.227062,2022-03-24 03:13:57.227062
17223,"MRBTS-5089/LNBTS-5089/LNCEL-3,MCC-619/MNC-05,ECI-1287939,MCC-619/MNC-05",nokia_macro_8015,15,MRBTS-5089,1.0,1.0,2022-03-24 03:14:03.143809,2022-03-24 03:14:03.143809
15297,MRBTS-5080/EQM-1/APEQM-1/RMOD-1/ANTL-2,nokia_macro_40001,60,MRBTS-5080,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
15391,MRBTS-5044/TNLSVC-1/TNL-1/ETHSVC-1/ETHLK-1,nokia_macro_51301,15,MRBTS-5044,1.0,1.0,2022-03-24 03:13:46.089734,2022-03-24 03:13:46.089734
385,MRBTS-5045/TNLSVC-1/TNL-1/IPNO-1/IPIF-2,nokia_common_51373,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:32.560484,2022-03-24 02:33:32.560484
570,"MRBTS-5084/LNBTS-5084/LNCEL-11,MCC-619/MNC-05",nokia_common_8005,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
569,"MRBTS-5200/LNBTS-5200/LNCEL-21,MCC-619/MNC-05",nokia_common_8005,13,MRBTS-5200,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
958,"MRBTS-5090/LNBTS-5090/LNCEL-1,MCC-619/MNC-05,ECI-1301249,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1723,"MRBTS-5090/LNBTS-5090/LNCEL-1,MCC-619/MNC-05,ECI-1303061,MCC-619/MNC-05",nokia_common_8015,8,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1724,"MRBTS-5044/LNBTS-5044/LNCEL-2,MCC-619/MNC-05,ECI-1291521,MCC-619/MNC-05",nokia_common_8015,11,MRBTS-5044,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1721,"MRBTS-5084/LNBTS-5084/LNCEL-2,MCC-619/MNC-05,ECI-1301535,MCC-619/MNC-05",nokia_common_8015,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
3066,"MRBTS-5084/LNBTS-5084/LNCEL-11,MCC-619/MNC-05",nokia_common_8057,12,MRBTS-5084,1.0,1.0,2022-03-24 02:33:56.144839,2022-03-24 02:33:56.144839
86755,"MRBTS-5079/LNBTS-5079/LNCEL-3,MCC-619/MNC-05",nokia_common_8005,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:35.345344,2022-03-26 13:40:35.345344
86751,"MRBTS-5079/LNBTS-5079/LNCEL-1,MCC-619/MNC-05",nokia_common_8005,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:35.345344,2022-03-26 13:40:35.345344
86753,"MRBTS-5079/LNBTS-5079/LNCEL-2,MCC-619/MNC-05",nokia_common_8005,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:35.345344,2022-03-26 13:40:35.345344
567,"MRBTS-5045/LNBTS-5045/LNCEL-31,MCC-619/MNC-05",nokia_common_8005,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:36.985106,2022-03-24 02:33:36.985106
15240,MRBTS-5050/EQM-1/APEQM-1/RMOD-1/ANTL-2,nokia_macro_40001,60,MRBTS-5050,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
87185,"MRBTS-5079/LNBTS-5079/LNCEL-3,MCC-619/MNC-05,ECI-1303299,MCC-619/MNC-05",nokia_common_8015,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:46.944854,2022-03-26 13:40:46.944854
1315,"MRBTS-5090/LNBTS-5090/LNCEL-21,MCC-619/MNC-05,ECI-1301507,MCC-619/MNC-05",nokia_common_8015,6,MRBTS-5090,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
15341,MRBTS-5045/EQM-1/APEQM-1/RMOD-2/ANTL-4,nokia_macro_40001,60,MRBTS-5045,1.0,1.0,2022-03-24 03:13:45.899306,2022-03-24 03:13:45.899306
87189,"MRBTS-5079/LNBTS-5079/LNCEL-31,MCC-619/MNC-05,ECI-1300738,MCC-619/MNC-05",nokia_common_8015,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:46.944854,2022-03-26 13:40:46.944854
87191,"MRBTS-5200/LNBTS-5200/LNCEL-21,MCC-619/MNC-05,ECI-1283846,MCC-619/MNC-05",nokia_common_8015,14,MRBTS-5200,1.0,1.0,2022-03-26 13:40:46.944854,2022-03-26 13:40:46.944854
15347,MRBTS-5091/TNLSVC-1/TNL-1/ETHSVC-1/ETHIF-1,nokia_macro_51300,15,MRBTS-5091,1.0,1.0,2022-03-24 03:13:45.993907,2022-03-24 03:13:45.993907
1323,"MRBTS-5089/LNBTS-5089/LNCEL-3,MCC-619/MNC-05,ECI-1285890,MCC-619/MNC-05",nokia_common_8015,6,MRBTS-5089,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
1324,"MRBTS-5045/LNBTS-5045/LNCEL-2,MCC-619/MNC-05,ECI-1303043,MCC-619/MNC-05",nokia_common_8015,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:48.726397,2022-03-24 02:33:48.726397
148,MRBTS-5045/EQM-1/APEQM-1/RMOD-2/ANTL-5,nokia_common_40001,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:30.356136,2022-03-24 02:33:30.356136
156,MRBTS-5089/EQM-1/APEQM-1/RMOD-1/ANTL-6,nokia_common_40001,6,MRBTS-5089,1.0,1.0,2022-03-24 02:33:30.356136,2022-03-24 02:33:30.356136
165,MRBTS-5045/EQM-1/APEQM-1/RMOD-2/ANTL-2,nokia_common_40001,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:30.356136,2022-03-24 02:33:30.356136
166,MRBTS-5045/EQM-1/APEQM-1/RMOD-1/ANTL-2,nokia_common_40001,7,MRBTS-5045,1.0,1.0,2022-03-24 02:33:30.356136,2022-03-24 02:33:30.356136
86765,"MRBTS-5079/LNBTS-5079/LNCEL-2,MCC-619/MNC-05",nokia_common_8006,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:38.110739,2022-03-26 13:40:38.110739
86767,"MRBTS-5079/LNBTS-5079/LNCEL-3,MCC-619/MNC-05",nokia_common_8006,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:38.110739,2022-03-26 13:40:38.110739
86766,"MRBTS-5079/LNBTS-5079/LNCEL-21,MCC-619/MNC-05",nokia_common_8006,4,MRBTS-5079,1.0,1.0,2022-03-26 13:40:38.110739,2022-03-26 13:40:38.110739
