NE Name,fdn,BT,BTSID,CN,IDTYPE,ISCONFIGTHD,MOIndex,NEWRXUNAME,RXUCHAINNO,RXUIDTYPE,RXUNAME,RXUPOS,SN,SRN,className,name,neID,BRDRXBW,BRDTXBW,PWRMODE,TRXNUM
FTBSC02,"NE=280,BTSRXUBRD=235_0_2_4",MRFU,235,0,BYID,NO,26_235_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=235, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=235_0_4_4",MRFU,235,0,BYID,NO,26_235_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=235, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=235_0_5_4",MRFU,235,0,BYID,NO,26_235_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=235, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=236_0_0_4",MRFU,236,0,BYID,NO,26_236_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=236, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=236_0_2_4",MRFU,236,0,BYID,NO,26_236_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=236, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=236_0_4_4",MRFU,236,0,BYID,NO,26_236_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=236, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=236_0_5_4",MRFU,236,0,BYID,NO,26_236_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=236, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=108_0_3_4",MRFU,108,0,BYID,NO,26_108_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=108, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=193_0_1_4",GRFU,193,0,BYID,NO,26_193_0_4_1,1,1,SRNSN,1,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=193, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=145_0_0_4",MRFU,145,0,BYID,NO,26_145_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=145, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=145_0_2_4",MRFU,145,0,BYID,NO,26_145_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=145, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=145_0_4_4",MRFU,145,0,BYID,NO,26_145_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=145, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=145_0_3_4",MRFU,145,0,BYID,NO,26_145_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=145, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=169_0_2_4",GRFU,169,0,BYID,NO,26_169_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=169, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=169_0_4_4",GRFU,169,0,BYID,NO,26_169_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=169, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=169_0_3_4",MRFU,169,0,BYID,NO,26_169_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=169, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=179_0_0_4",GRFU,179,0,BYID,NO,26_179_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=179, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=179_0_2_4",GRFU,179,0,BYID,NO,26_179_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=179, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=179_0_4_4",GRFU,179,0,BYID,NO,26_179_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=179, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=179_0_5_4",MRFU,179,0,BYID,NO,26_179_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=179, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=179_0_1_4",MRFU,179,0,BYID,NO,26_179_0_4_1,1,1,SRNSN,1,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=179, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=179_0_3_4",GRFU,179,0,BYID,NO,26_179_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=179, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=147_0_0_4",MRFU,147,0,BYID,NO,26_147_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=147, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=147_0_2_4",MRFU,147,0,BYID,NO,26_147_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=147, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=147_0_4_4",MRFU,147,0,BYID,NO,26_147_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=147, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=173_0_0_4",MRFU,173,0,BYID,NO,26_173_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=173, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=173_0_2_4",MRFU,173,0,BYID,NO,26_173_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=173, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=173_0_4_4",MRFU,173,0,BYID,NO,26_173_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=173, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=175_0_0_4",GRFU,175,0,BYID,NO,26_175_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=175, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=175_0_2_4",GRFU,175,0,BYID,NO,26_175_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=175, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=175_0_4_4",GRFU,175,0,BYID,NO,26_175_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=175, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=177_0_0_4",GRFU,177,0,BYID,NO,26_177_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=177, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=177_0_2_4",GRFU,177,0,BYID,NO,26_177_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=177, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=177_0_4_4",GRFU,177,0,BYID,NO,26_177_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=177, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=177_0_5_4",MRFU,177,0,BYID,NO,26_177_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=177, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=166_0_0_4",MRFU,166,0,BYID,NO,26_166_0_4_0,0-4-0,0,SRNSN,0-4-0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=166, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=166_0_2_4",GRFU,166,0,BYID,NO,26_166_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=166, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=166_0_4_4",GRFU,166,0,BYID,NO,26_166_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=166, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=181_0_0_4",MRFU,181,0,BYID,NO,26_181_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=181, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=181_0_2_4",MRFU,181,0,BYID,NO,26_181_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=181, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=181_0_4_4",MRFU,181,0,BYID,NO,26_181_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=181, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=143_0_0_4",GRFU,143,0,BYID,NO,26_143_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=143, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=143_0_2_4",MRFU,143,0,BYID,NO,26_143_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=143, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=143_0_4_4",MRFU,143,0,BYID,NO,26_143_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=143, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=143_0_5_4",GRFU,143,0,BYID,NO,26_143_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=143, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=150_0_0_4",MRFU,150,0,BYID,NO,26_150_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=150, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=150_0_2_4",MRFU,150,0,BYID,NO,26_150_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=150, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=150_0_4_4",MRFU,150,0,BYID,NO,26_150_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=150, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=150_0_3_4",MRFU,150,0,BYID,NO,26_150_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=150, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=182_0_0_4",MRFU,182,0,BYID,NO,26_182_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=182, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=182_0_2_4",MRFU,182,0,BYID,NO,26_182_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=182, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=182_0_4_4",GRFU,182,0,BYID,NO,26_182_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=182, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=176_0_0_4",MRFU,176,0,BYID,NO,26_176_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=176, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=176_0_2_4",GRFU,176,0,BYID,NO,26_176_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=176, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=176_0_4_4",GRFU,176,0,BYID,NO,26_176_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=176, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=178_0_2_4",MRFU,178,0,BYID,NO,26_178_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=178, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=178_0_4_4",MRFU,178,0,BYID,NO,26_178_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=178, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=178_0_5_4",MRFU,178,0,BYID,NO,26_178_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=178, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=178_0_1_4",MRFU,178,0,BYID,NO,26_178_0_4_1,1,1,SRNSN,1,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=178, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=178_0_3_4",GRFU,178,0,BYID,NO,26_178_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=178, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=178_0_0_4",MRFU,178,0,BYID,NO,26_178_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=178, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=186_0_2_4",GRFU,186,0,BYID,NO,26_186_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=186, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=186_0_4_4",GRFU,186,0,BYID,NO,26_186_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=186, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=187_0_0_4",GRFU,187,0,BYID,NO,26_187_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=187, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=187_0_2_4",GRFU,187,0,BYID,NO,26_187_0_4_2,1,2,SRNSN,1,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=187, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=187_0_4_4",GRFU,187,0,BYID,NO,26_187_0_4_4,2,4,SRNSN,2,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=187, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=207_0_0_4",MRFU,207,0,BYID,NO,26_207_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=207, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=207_0_2_4",MRFU,207,0,BYID,NO,26_207_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=207, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=181_0_5_4",MRFU,181,0,BYID,NO,26_181_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=181, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=154_0_0_4",MRFU,154,0,BYID,NO,26_154_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=154, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=154_0_2_4",MRFU,154,0,BYID,NO,26_154_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=154, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=154_0_4_4",MRFU,154,0,BYID,NO,26_154_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=154, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=154_0_5_4",MRFU,154,0,BYID,NO,26_154_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=154, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=155_0_0_4",GRFU,155,0,BYID,NO,26_155_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=155, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=155_0_2_4",GRFU,155,0,BYID,NO,26_155_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=155, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=157_0_0_4",MRFU,157,0,BYID,NO,26_157_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=157, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=157_0_2_4",GRFU,157,0,BYID,NO,26_157_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=157, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=157_0_4_4",GRFU,157,0,BYID,NO,26_157_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=157, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=165_0_0_4",GRFU,165,0,BYID,NO,26_165_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=165, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=249_0_0_4",MRFU,249,0,BYID,NO,26_249_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=249, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=249_0_2_4",MRFU,249,0,BYID,NO,26_249_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=249, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=249_0_4_4",MRFU,249,0,BYID,NO,26_249_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=249, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=176_0_5_4",MRFU,176,0,BYID,NO,26_176_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=176, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=231_0_5_4",MRFU,231,0,BYID,NO,26_231_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=231, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=276_0_0_4",MRFU,276,0,BYID,NO,26_276_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=276, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=276_0_2_4",MRFU,276,0,BYID,NO,26_276_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=276, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=276_0_4_4",MRFU,276,0,BYID,NO,26_276_0_4_4,4,4,SRNSN,4,1,4,4,BSC6900GSMBTSRXUBRD,"BTS Index=276, Cabinet No.=0, Slot No.=4, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=276_0_5_4",MRFU,276,0,BYID,NO,26_276_0_4_5,5,5,SRNSN,5,1,5,4,BSC6900GSMBTSRXUBRD,"BTS Index=276, Cabinet No.=0, Slot No.=5, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=282_0_0_61",MRRU,282,0,BYID,NO,26_282_0_61_0,0-61-0,0,SRNSN,0-61-0,1,0,61,BSC6900GSMBTSRXUBRD,"BTS Index=282, Cabinet No.=0, Slot No.=0, Subrack No.=61",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=282_0_0_62",MRRU,282,0,BYID,NO,26_282_0_62_0,0-62-0,2,SRNSN,0-62-0,1,0,62,BSC6900GSMBTSRXUBRD,"BTS Index=282, Cabinet No.=0, Slot No.=0, Subrack No.=62",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=282_0_0_63",MRRU,282,0,BYID,NO,26_282_0_63_0,0-63-0,4,SRNSN,0-63-0,1,0,63,BSC6900GSMBTSRXUBRD,"BTS Index=282, Cabinet No.=0, Slot No.=0, Subrack No.=63",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=122_0_1_4",MRFU,122,0,BYID,NO,26_122_0_4_1,1,1,SRNSN,1,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=122, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=122_0_3_4",MRFU,122,0,BYID,NO,26_122_0_4_3,3,3,SRNSN,3,1,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=122, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=134_0_1_4",MRFU,134,0,BYID,NO,26_134_0_4_1,1,1,SRNSN,1,1,1,4,BSC6900GSMBTSRXUBRD,"BTS Index=134, Cabinet No.=0, Slot No.=1, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=154_0_3_4",GRFU,154,0,BYID,NO,26_154_0_4_3,3,5,SRNSN,3,2,3,4,BSC6900GSMBTSRXUBRD,"BTS Index=154, Cabinet No.=0, Slot No.=3, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=290_0_0_71",MRRU,290,0,BYID,NO,26_290_0_71_0,0-71-0,0,SRNSN,0-71-0,1,0,71,BSC6900GSMBTSRXUBRD,"BTS Index=290, Cabinet No.=0, Slot No.=0, Subrack No.=71",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=290_0_0_72",MRRU,290,0,BYID,NO,26_290_0_72_0,0-72-0,2,SRNSN,0-72-0,1,0,72,BSC6900GSMBTSRXUBRD,"BTS Index=290, Cabinet No.=0, Slot No.=0, Subrack No.=72",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=290_0_0_73",MRRU,290,0,BYID,NO,26_290_0_73_0,0-73-0,4,SRNSN,0-73-0,1,0,73,BSC6900GSMBTSRXUBRD,"BTS Index=290, Cabinet No.=0, Slot No.=0, Subrack No.=73",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=114_0_0_76",MRRU,114,0,BYID,NO,26_114_0_76_0,0-76-0,1,SRNSN,0-76-0,1,0,76,BSC6900GSMBTSRXUBRD,"BTS Index=114, Cabinet No.=0, Slot No.=0, Subrack No.=76",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=114_0_0_77",MRRU,114,0,BYID,NO,26_114_0_77_0,0-77-0,3,SRNSN,0-77-0,1,0,77,BSC6900GSMBTSRXUBRD,"BTS Index=114, Cabinet No.=0, Slot No.=0, Subrack No.=77",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=289_0_0_4",MRFU,289,0,BYID,NO,26_289_0_4_0,0,0,SRNSN,0,1,0,4,BSC6900GSMBTSRXUBRD,"BTS Index=289, Cabinet No.=0, Slot No.=0, Subrack No.=4",26,,,,
FTBSC02,"NE=280,BTSRXUBRD=289_0_2_4",MRFU,289,0,BYID,NO,26_289_0_4_2,2,2,SRNSN,2,1,2,4,BSC6900GSMBTSRXUBRD,"BTS Index=289, Cabinet No.=0, Slot No.=2, Subrack No.=4",26,,,,
