begintime,ne_name,sk_object,vendor,ne_type,aggregation,integrity,VS.HSDPA.MeanChThroughput.TotalBytes,L.Thrp.bits.DL,L.Thrp.bits.UL,L.Thrp.Time.Cell.DL.HighPrecision,L.Thrp.Time.Cell.UL.HighPrecision
2022-03-02,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN, Local Cell ID=6, Cell Name=4G_ALLENTOWN-6, eNodeB ID=5021, Cell FDD TDD indication=CELL_FDD",808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,384200169264.0,31430314136.0,19895214.0,19085203.0
2022-03-03,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN, Local Cell ID=6, Cell Name=4G_ALLENTOWN-6, eNodeB ID=5021, Cell FDD TDD indication=CELL_FDD",808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,366190376064.0,32055452224.0,18201438.0,21047702.0
2022-03-06,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN, Local Cell ID=6, Cell Name=4G_ALLENTOWN-6, eNodeB ID=5021, Cell FDD TDD indication=CELL_FDD",808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,0,418842727232.0,47629222288.0,22584782.0,27369850.0
2022-03-07,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN, Local Cell ID=6, Cell Name=4G_ALLENTOWN-6, eNodeB ID=5021, Cell FDD TDD indication=CELL_FDD",808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,437910798712.0,39467954416.0,23676510.0,27975927.0
2022-03-10,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN, Local Cell ID=6, Cell Name=4G_ALLENTOWN-6, eNodeB ID=5021, Cell FDD TDD indication=CELL_FDD",808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,408739886008.0,51392865368.0,20444828.0,23672383.0
2022-03-11,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN, Local Cell ID=6, Cell Name=4G_ALLENTOWN-6, eNodeB ID=5021, Cell FDD TDD indication=CELL_FDD",808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,310383446136.0,27319427296.0,15503278.0,16926013.0
2022-03-12,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN, Local Cell ID=6, Cell Name=4G_ALLENTOWN-6, eNodeB ID=5021, Cell FDD TDD indication=CELL_FDD",808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,0,392682548640.0,48105922552.0,22130203.0,20965999.0
2022-03-13,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN, Local Cell ID=6, Cell Name=4G_ALLENTOWN-6, eNodeB ID=5021, Cell FDD TDD indication=CELL_FDD",808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,530950242312.0,52948486528.0,26737617.0,24952201.0
2022-03-14,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN, Local Cell ID=6, Cell Name=4G_ALLENTOWN-6, eNodeB ID=5021, Cell FDD TDD indication=CELL_FDD",808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,390212869848.0,40543258472.0,20185922.0,20583433.0
2022-03-15,"4G_ALLENTOWN/Cell:eNodeB Function Name=4G_ALLENTOWN, Local Cell ID=6, Cell Name=4G_ALLENTOWN-6, eNodeB ID=5021, Cell FDD TDD indication=CELL_FDD",808740.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,397370302648.0,32969973896.0,19930985.0,22172960.0
2022-02-02,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,346101030856.0,54380140064.0,19155804.0,14638110.0
2022-02-03,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,347925224416.0,71428038160.0,20270070.0,16415552.0
2022-02-04,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,365579392264.0,53845853592.0,18729225.0,14814027.0
2022-02-05,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,415117949240.0,99291710096.0,24482263.0,20631058.0
2022-02-06,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,614585657320.0,180097156208.0,33951037.0,25395762.0
2022-02-08,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,433368523880.0,51687704224.0,22252424.0,14826496.0
2022-02-10,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,388533969904.0,63978678568.0,19878504.0,15634921.0
2022-02-11,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,480102227472.0,69553011696.0,24658803.0,16845259.0
2022-02-12,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,468114140840.0,99752742896.0,25856522.0,20252273.0
2022-02-13,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,504891566280.0,90666192264.0,28360164.0,20893607.0
2022-02-17,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,348372623952.0,42718935144.0,20425426.0,14361200.0
2022-02-18,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,407217135272.0,94968582616.0,25535205.0,19866886.0
2022-02-19,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,466175610960.0,78126867400.0,29409258.0,21970151.0
2022-02-20,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,495713274336.0,105517365480.0,27681505.0,22096663.0
2022-03-01,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,436408548832.0,69046162280.0,23139377.0,17079865.0
2022-03-02,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,396916919352.0,85196646232.0,22148881.0,17622603.0
2022-03-03,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,443602366184.0,53629095536.0,23345449.0,17049584.0
2022-03-06,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,0,517660122960.0,121676041216.0,26077977.0,19748277.0
2022-03-07,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,432440216920.0,86200223120.0,24459116.0,19479936.0
2022-03-09,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,0,25403775016.0,5942206200.0,1483412.0,1337867.0
2022-03-10,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,522192630904.0,74746811904.0,31822449.0,21251272.0
2022-03-11,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,496051879064.0,80810106440.0,31465961.0,22348202.0
2022-03-12,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,0,489665117848.0,74298761264.0,28513749.0,17608042.0
2022-03-13,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,502422228736.0,77305512688.0,30086433.0,19412694.0
2022-03-14,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,293247179272.0,73284456424.0,19117713.0,15341258.0
2022-03-15,"4G_WILKINSONROAD/Cell:eNodeB Function Name=4G_WILKINSONROAD, Local Cell ID=3, Cell Name=4G_WILKINSONROAD-3, eNodeB ID=5005, Cell FDD TDD indication=CELL_FDD",808741.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,385881839128.0,59305939672.0,24523520.0,17917010.0
2022-02-02,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,1207126081184.0,221126769088.0,52480154.0,46192368.0
2022-02-03,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1146308490352.0,153013758088.0,49035784.0,43549337.0
2022-02-04,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1107639099176.0,160970237152.0,55251415.0,44417130.0
2022-02-05,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1071217091368.0,152894650560.0,45524275.0,40590438.0
2022-02-06,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,970653880680.0,173942203816.0,43880430.0,40618729.0
2022-02-08,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1061053821832.0,148472477160.0,46535779.0,41152877.0
2022-02-10,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1212139749040.0,242019443392.0,52918784.0,46855334.0
2022-02-11,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1114311229408.0,171856322824.0,49781382.0,43167745.0
2022-02-12,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,997787643160.0,141115070648.0,43186327.0,41095564.0
2022-02-13,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,928866435224.0,151888073184.0,41527012.0,38371755.0
2022-02-17,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,989834021464.0,235576154000.0,44787109.0,39226541.0
2022-02-18,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1136691421672.0,132235618584.0,46191478.0,38055172.0
2022-02-19,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,910637480000.0,99657524000.0,39942031.0,36036378.0
2022-02-20,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,992419671280.0,141348996256.0,42189764.0,39006748.0
2022-03-01,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1253880225632.0,156901717392.0,52621442.0,43631565.0
2022-03-02,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1173587064352.0,160589073520.0,54102667.0,44358859.0
2022-03-03,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1235379620896.0,228110324752.0,55974260.0,49664658.0
2022-03-06,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,91.66666666666667,0,1142462548104.0,218605798192.0,48191774.0,44750309.0
2022-03-07,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1115866361664.0,157134413912.0,49723583.0,44791578.0
2022-03-09,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,4.166666666666667,0,73200629856.0,3945618384.0,2342905.0,1665408.0
2022-03-10,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,1287960222816.0,151679958464.0,53303416.0,41835512.0
2022-03-11,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1358223637024.0,176885688456.0,56134146.0,44473368.0
2022-03-12,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,79.16666666666667,0,1114763293432.0,136944456072.0,41470251.0,35103219.0
2022-03-13,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,87.5,0,1029377956064.0,171858600968.0,40961109.0,35211461.0
2022-03-14,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1039826519240.0,146357259920.0,43342905.0,34076787.0
2022-03-15,"4G_KISSYHOUSE/Cell:eNodeB Function Name=4G_KISSYHOUSE, Local Cell ID=7, Cell Name=4G_KISSYHOUSE-7, eNodeB ID=5053, Cell FDD TDD indication=CELL_FDD",808742.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,1101277377688.0,146489235712.0,49118530.0,41261648.0
2022-02-02,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD, Local Cell ID=2, Cell Name=4G_DAMAROAD-2, eNodeB ID=5043, Cell FDD TDD indication=CELL_FDD",808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,95.83333333333333,0,275864907040.0,33201104688.0,15082051.0,13179257.0
2022-02-03,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD, Local Cell ID=2, Cell Name=4G_DAMAROAD-2, eNodeB ID=5043, Cell FDD TDD indication=CELL_FDD",808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,335228466504.0,33237421872.0,18520710.0,16851518.0
2022-02-04,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD, Local Cell ID=2, Cell Name=4G_DAMAROAD-2, eNodeB ID=5043, Cell FDD TDD indication=CELL_FDD",808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,305053794200.0,26209288520.0,17272695.0,15861371.0
2022-02-05,"4G_DAMAROAD/Cell:eNodeB Function Name=4G_DAMAROAD, Local Cell ID=2, Cell Name=4G_DAMAROAD-2, eNodeB ID=5043, Cell FDD TDD indication=CELL_FDD",808751.0,Huawei,eNodeB(4G) : Measurement of Cell Performance,default,100.0,0,264767059528.0,29320877168.0,15103748.0,15639724.0
